X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-76.9986027983835,38.9098593005389,24024938,2024/02/17 22:06:03+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 4TH STREET NE,400121.38,137998.9,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9098515103,-76.9986005147,,2024/02/17 17:10:00+00,2024/02/17 17:40:00+00,491231937,
-76.9938584919427,38.9235905494433,24002572,2024/01/06 00:26:12+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2542 - 2699 BLOCK OF REED STREET NE,400532.76,139523.2,5,5B,5,504,Cluster 22,009302 1,009302,Precinct 74,38.9235827563,-76.9938562089,,2024/01/05 23:39:00+00,,491231955,
-76.976222523649,38.8926614648672,24008394,2024/01/17 22:38:25+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF 20TH STREET NE,402062.96,136090.07,7,7D,1,108,Cluster 25,008002 1,008002,Precinct 86,38.8926536773,-76.976220248,,2024/01/17 21:00:00+00,2024/01/17 21:01:00+00,491231959,
-77.0488516121198,38.9233725871671,24009604,2024/01/20 07:18:54+00,MIDNIGHT,GUN,ROBBERY,2000 - 2299 BLOCK OF CALVERT STREET NW,395764.01,139500.12,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9233647961,-77.0488493119,,2024/01/20 05:14:00+00,,491231964,
-77.042569950854,38.9056616800266,24010103,2024/01/21 10:20:04+00,MIDNIGHT,GUN,ROBBERY,1800 - 1899 BLOCK OF M STREET NW,396307.81,137533.79,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9056538923,-77.0425676537,GOLDEN TRIANGLE,2024/01/21 09:00:00+00,2024/01/21 09:05:00+00,491231965,
-77.0248295700968,38.9392216317353,24002640,2024/01/06 03:25:41+00,EVENING,GUN,ROBBERY,3900 - 3999 BLOCK OF GEORGIA AVENUE NW,397847.57,141258.66,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.9392138366,-77.0248272764,,2024/01/06 01:40:00+00,2024/01/06 01:47:00+00,491231975,
-77.040877886926,38.9238776823034,24003861,2024/01/10 18:19:12+00,DAY,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2024/01/09 18:59:00+00,2024/01/09 19:00:00+00,491231976,
-76.981495277293,38.8828444685391,24035552,2024/03/08 18:00:52+00,DAY,OTHERS,BURGLARY,1600 - 1699 BLOCK OF E STREET SE,401605.754879443,135000.201434711,7,7D,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8828366834,-76.9814930008,,2024/03/08 15:12:00+00,2024/03/08 15:12:00+00,491232006,
-77.0307887728051,38.9181204918837,24028163,2024/02/24 16:47:46+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF V STREET NW,397330.14,138916.41,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9181127012,-77.0307864786,,2023/07/15 20:00:00+00,2023/07/16 04:15:00+00,491232009,
-77.040826014525,38.9172690112799,24009279,2024/01/19 16:50:19+00,DAY,OTHERS,THEFT/OTHER,1731 - 1785 BLOCK OF FLORIDA AVENUE NW,396459.65,138822.23,1,1C,,,Cluster 1,003801 2,003801,Precinct 24,38.9172612211,-77.0408237172,ADAMS MORGAN,2024/01/19 16:20:00+00,2024/01/19 16:30:00+00,491232010,
-76.9902447835603,38.8825534623579,24022206,2024/02/12 18:53:12+00,DAY,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846.61,134967.78,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825456773,-76.9902425041,,2024/02/12 18:08:00+00,2024/02/12 18:10:00+00,491232011,
-77.0039433180208,38.9126088584847,24003756,2024/01/08 15:44:27+00,DAY,OTHERS,THEFT/OTHER,160 - 199 BLOCK OF R STREET NE,399658.2,138304.13,5,5F,5,502,Cluster 21,008702 2,008702,Precinct 75,38.9126010679,-77.0039410325,NOMA,2023/12/30 15:03:00+00,2024/01/08 15:00:00+00,491232025,
-77.0229648756887,38.8954727785947,24013349,2024/01/27 13:08:54+00,DAY,OTHERS,MOTOR VEHICLE THEFT,400 - 499 BLOCK OF 8TH STREET NW,398008.01,136402.13,2,2C,1,102,Cluster 8,005802 4,005802,Precinct 143,38.8954649922,-77.0229625853,DOWNTOWN,2024/01/27 12:21:00+00,2024/01/27 12:21:00+00,491232034,
-76.9855145074805,38.8834787049789,24035554,2024/03/08 16:39:45+00,DAY,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF 14TH STREET SE,401257.01641512,135070.543546776,6,6B,1,107,Cluster 26,006900 2,006900,Precinct 91,38.88347092,-76.9855122293,,2024/03/08 14:30:00+00,2024/03/08 14:50:00+00,491232076,
-76.940453323319,38.8786696763126,24031392,2024/02/29 19:43:25+00,DAY,OTHERS,THEFT F/AUTO,4300 - 4338 BLOCK OF H STREET SE,405167.05,134538.29,7,7E,6,605,Cluster 33,007707 1,007707,Precinct 106,38.8786618902,-76.9404510596,,2024/02/29 19:05:00+00,2024/02/29 19:43:00+00,491232079,
-77.0327324072978,38.9373512748205,24032976,2024/03/03 21:04:45+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF 14TH STREET NW,397162.35,141051.25,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 49,38.9373434803,-77.0327301113,,2024/03/03 20:21:00+00,,491232080,
-76.9360103842288,38.9116062520259,24017817,2024/02/04 19:53:25+00,DAY,GUN,ROBBERY,4500 - 4599 BLOCK OF QUARLES STREET NE,405550,138194.77,7,7D,6,601,Cluster 29,009601 1,009601,Precinct 92,38.9115984591,-76.9360081199,,2024/02/04 18:50:00+00,2024/02/04 18:54:00+00,491232097,
-77.0467960500457,38.9223372909902,24003702,2024/01/08 13:48:10+00,DAY,OTHERS,THEFT/OTHER,1954 - 1970 BLOCK OF BILTMORE STREET NW,395942.2,139385.1,1,1C,3,303,Cluster 1,004001 4,004001,Precinct 25,38.9223295,-77.0467937506,,2024/01/08 13:10:00+00,2024/01/08 13:48:00+00,491232114,
-77.0319546900629,38.9129854276625,24011201,2024/01/23 17:46:21+00,DAY,OTHERS,THEFT/OTHER,1700 - 1720 BLOCK OF 14TH STREET NW,397228.83,138346.41,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.912977638,-77.0319523958,,2024/01/23 16:37:00+00,2024/01/23 17:00:00+00,491232115,
-76.9937636303971,38.8820041887967,24034788,2024/03/07 03:37:48+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 699 BLOCK OF 9TH STREET SE,400541.301150455,134906.779738624,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,38.8819964043,-76.9937613505,CAPITOL HILL,2024/03/06 14:00:00+00,2024/03/07 02:22:00+00,491232119,
-77.0575616175291,38.9052535730112,24034032,2024/03/05 20:13:05+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF M STREET NW,395007.45,137489.2,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9052457859,-77.0575593157,GEORGETOWN,2024/03/02 17:09:00+00,2024/03/02 17:20:00+00,491232153,
-77.0753122255766,38.9644586712805,24028899,2024/02/25 00:55:02+00,EVENING,OTHERS,THEFT/OTHER,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,393473.23,144062.6,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,38.9644508729,-77.0753099146,,2024/02/25 00:26:00+00,2024/02/25 00:40:00+00,491232158,
-77.0264944374271,38.9804248628992,24029626,2024/02/26 17:13:38+00,DAY,OTHERS,THEFT F/AUTO,7400 - 7599 BLOCK OF GEORGIA AVENUE NW,397704.56,145832.64,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,38.9804170595,-77.0264921407,,2024/02/26 14:48:00+00,2024/02/26 15:50:00+00,491232162,
-76.9797613204694,38.9158075646812,24034303,2024/03/06 05:29:50+00,MIDNIGHT,OTHERS,THEFT/OTHER,2100 - 2131 BLOCK OF WEST VIRGINIA AVENUE NE,401755.39,138659.4,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9157997725,-76.9797590423,,2024/03/06 03:00:00+00,2024/03/06 04:45:00+00,491232163,
-77.0161751171379,38.9672942720631,24015973,2024/02/01 05:08:47+00,MIDNIGHT,GUN,ROBBERY,3RD STREET NW AND TUCKERMAN STREET NW,398598.43001265,144374.81001941,4,4B,4,406,Cluster 17,001902 2,001902,Precinct 59,38.9672864711,-77.0161728243,,2024/02/01 03:47:00+00,2024/02/01 03:50:00+00,491232166,
-77.0220333681177,38.9504194911453,24020352,2024/02/09 01:31:45+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4900 - 4999 BLOCK OF 7TH STREET NW,398090.29,142501.66,4,4D,,,Cluster 18,002201 1,002201,Precinct 55,38.9504116936,-77.0220310746,,2024/02/09 00:00:00+00,2024/02/09 00:01:00+00,491232167,
-77.0106211667441,38.900215204753,24022049,2024/02/12 12:18:54+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF H STREET NW,399078.88,136928.38,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,38.9002074169,-77.0106188799,NOMA,2024/02/12 11:35:00+00,2024/02/12 11:35:00+00,491232168,
-77.0058871623447,38.8325583078845,24018397,2024/02/06 01:11:29+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3900 - 3920 BLOCK OF 1ST STREET SE,399489.04,129417.93,8,8D,7,707,Cluster 39,009803 2,009803,Precinct 124,38.8325505335,-77.0058848811,,2024/02/05 20:39:00+00,2024/02/05 23:00:00+00,491232227,
-77.0240085230492,38.9049164832438,24420187,2024/01/25 21:23:37+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 9TH STREET NW,397917.75,137450.48,2,2G,3,307,Cluster 8,004902 3,004902,Precinct 129,38.904908695,-77.0240062317,,2024/01/10 20:55:00+00,2024/01/10 20:55:00+00,491232267,
-76.9256221281519,38.9036500514105,24017151,2024/02/03 09:03:06+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,5100 - 5199 BLOCK OF SHERIFF ROAD NE,406451.69,137312.25,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,38.9036422597,-76.9256198676,,2024/02/03 07:33:00+00,2024/02/03 09:00:00+00,491232275,
-77.0284599124814,38.9191901909508,24017210,2024/02/03 20:23:01+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1217 BLOCK OF W STREET NW,397532.14,139035.09,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9191823999,-77.0284576189,,2024/02/03 04:00:00+00,2024/02/03 06:00:00+00,491232282,
-77.0477467567939,38.9017068125775,24012791,2024/01/26 20:03:23+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF PENNSYLVANIA AVENUE NW,395858.56,137094.99,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.9016990258,-77.0477444583,,2024/01/21 14:45:00+00,2024/01/22 15:30:00+00,491232284,
-77.0524891122136,38.9252105993135,24014772,2024/01/30 03:31:35+00,EVENING,OTHERS,THEFT/OTHER,2650 - 2699 BLOCK OF CONNECTICUT AVENUE NW,395448.7,139704.33,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.925202808,-77.0524868108,,2024/01/30 02:35:00+00,2024/01/30 03:30:00+00,491232285,
-76.977183913164,38.9285922438971,24006517,2024/01/13 18:38:23+00,DAY,OTHERS,THEFT/OTHER,1805 - 1999 BLOCK OF RHODE ISLAND AVENUE NE,401978.56,140078.66,5,5B,5,504,Cluster 22,009400 2,009400,Precinct 70,38.9285844491,-76.977181635,,2024/01/11 21:45:00+00,2024/01/12 23:30:00+00,491232340,
-76.9275615862176,38.8897724011129,24008072,2024/01/17 05:40:15+00,MIDNIGHT,OTHERS,BURGLARY,5053 - 5199 BLOCK OF EAST CAPITOL STREET,406284.684995785,135771.586011427,7,7C,6,604,Cluster 33,009903 2,009903,Precinct 104,38.8897646124,-76.9275593259,,2024/01/17 02:35:00+00,2024/01/18 03:30:00+00,491232341,
-76.9829309748184,38.8966746048705,24002369,2024/01/06 03:44:14+00,EVENING,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF F STREET NE,401480.9,136535.43,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,38.8966668167,-76.9829286968,,2024/01/05 15:00:00+00,2024/01/05 16:00:00+00,491232342,
-77.0436092614514,38.9099352176321,24003857,2024/01/08 20:18:24+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,2,208,Cluster 6,004202 1,004202,Precinct 14,38.9099274291,-77.0436069637,DUPONT CIRCLE,2024/01/08 18:45:00+00,2024/01/08 19:59:00+00,491232343,
-76.9688060324798,38.8758179119226,24007721,2024/01/16 11:59:13+00,MIDNIGHT,OTHERS,ROBBERY,2700 - 2799 BLOCK OF FAIRLAWN AVENUE SE,402707,134220.5,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 111,38.8758101274,-76.9688037601,,2024/01/16 10:40:00+00,,491232344,
-77.0228085745162,38.9261517117508,24008389,2024/01/17 21:16:32+00,EVENING,OTHERS,THEFT F/AUTO,GEORGIA AVENUE NW AND GIRARD STREET NW,398022.41999612,139807.73999917,1,1E,3,306,Cluster 2,003500 1,003500,Precinct 37,38.9261439191,-77.0228062823,,2024/01/17 13:00:00+00,2024/01/17 18:30:00+00,491232345,
-76.9967820617461,38.8576596324304,24006772,2024/01/14 06:48:42+00,MIDNIGHT,OTHERS,THEFT/OTHER,2600 - 2699 BLOCK OF BIRNEY PLACE SE,400279.5,132204.34,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,38.8576518527,-76.9967797818,,2024/01/14 04:41:00+00,2024/01/14 05:52:00+00,491232354,
-77.00906603321,38.9031300800118,24008143,2024/01/17 11:18:25+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF NORTH CAPITOL STREET,399213.81,137251.94,6,6E,5,501,Cluster 25,010603 3,010603,Precinct 144,38.9031222915,-77.0090637467,NOMA,2024/01/16 15:00:00+00,2024/01/16 17:10:00+00,491232355,
-77.0238931568772,38.9184548731447,24025465,2024/02/19 11:35:49+00,MIDNIGHT,OTHERS,THEFT/OTHER,2047 - 2199 BLOCK OF 9TH STREET NW,397928.15,138953.35,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.9184470821,-77.0238908648,,2024/02/18 18:09:00+00,2024/02/18 18:10:00+00,491232356,
-77.0082634099667,38.8792941612244,24018440,2024/02/06 03:12:53+00,EVENING,OTHERS,THEFT/OTHER,1 - 69 BLOCK OF I STREET SE,399283.19,134605.96,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.8792863775,-77.0082611251,CAPITOL RIVERFRONT,2024/02/05 20:57:00+00,2024/02/05 22:00:00+00,491232358,
-76.9788134939702,38.8467868931685,24007989,2024/01/17 01:00:42+00,EVENING,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF 18TH STREET SE,401839.36790366,130997.597430996,8,8C,7,704,Cluster 38,007403 1,007403,Precinct 116,38.8467791152,-76.9788112202,,2024/01/15 18:20:00+00,2024/01/15 19:30:00+00,491232360,
-77.0209079309428,38.9018196465051,24012271,2024/01/25 18:43:28+00,DAY,OTHERS,MOTOR VEHICLE THEFT,600 - 699 BLOCK OF MASSACHUSETTS AVENUE NW,398186.61,137106.64,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.9018118587,-77.0209056408,DOWNTOWN,2024/01/25 17:05:00+00,2024/01/25 17:37:00+00,491232366,
-77.0639981993966,38.9051588796792,24011912,2024/01/24 23:10:11+00,EVENING,OTHERS,THEFT F/AUTO,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2024/01/24 19:00:00+00,2024/01/24 21:15:00+00,491232367,
-77.0275411998375,38.9224378227346,24022744,2024/02/13 17:53:32+00,DAY,KNIFE,ROBBERY,1100 - 1199 BLOCK OF CLIFTON STREET NW,397611.92,139395.58,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 23,38.922430031,-77.0275389064,,2024/02/13 15:33:00+00,2024/02/13 17:27:00+00,491232383,
-76.9873679323732,38.9307471349025,24019021,2024/02/06 22:20:12+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF KEARNY STREET NE,401095.48,140317.7,5,5B,5,504,Cluster 22,009301 4,009301,Precinct 73,38.93073934,-76.9873656509,,2024/02/06 11:30:00+00,2024/02/06 22:15:00+00,491232444,
-77.032344107824,38.9054458755201,24023123,2024/02/14 09:13:19+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 1 BLOCK OF THOMAS CIRCLE NW,397194.76,137509.47,2,2C,2,207,Cluster 8,010100 1,010100,Precinct 17,38.9054380874,-77.0323418139,DOWNTOWN,2024/02/14 08:49:00+00,2024/02/14 08:55:00+00,491232547,
-77.0332574419225,38.9103924633202,24031344,2024/02/29 18:47:16+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF CHURCH STREET NW,397115.74,138058.61,2,2F,2,208,Cluster 7,005202 1,005202,Precinct 16,38.9103846743,-77.0332551474,,2024/02/26 20:00:00+00,2024/02/29 14:00:00+00,491232559,
-77.0244995266961,38.8800327338102,24016686,2024/02/06 00:26:57+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF MAINE AVENUE SW,397874.42,134688.2,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,38.8800249506,-77.0244972367,SOUTHWEST,2024/02/02 15:09:00+00,2024/02/02 17:01:00+00,491232562,
-77.002804379058,38.9013319699006,24018398,2024/02/05 22:16:13+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF I STREET NE,399756.94,137052.3,6,6C,5,501,Cluster 25,010602 3,010602,Precinct 144,38.9013241815,-77.0028020946,,2024/02/05 02:40:00+00,2024/02/05 10:50:00+00,491232563,
-76.9930792030724,38.9314542242846,24035309,2024/03/08 03:44:48+00,EVENING,GUN,ROBBERY,900 - 999 BLOCK OF LAWRENCE STREET NE,400600.27,140396.14,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 73,38.9314464295,-76.9930769198,,2024/03/08 01:41:00+00,2024/03/08 03:44:00+00,491232566,
-77.0364307147976,38.9461366976204,24022518,2024/02/13 04:29:11+00,MIDNIGHT,GUN,ROBBERY,16TH STREET NW AND BUCHANAN STREET NW,396842.10181902,142026.63107323,4,4E,4,404,Cluster 18,002600 2,002600,Precinct 48,38.9461289012,-77.0364284169,,2024/02/13 02:42:00+00,2024/02/13 03:49:00+00,491232570,
-77.0334172374778,38.971892115648,24027707,2024/02/22 23:15:56+00,EVENING,OTHERS,THEFT/OTHER,6707 - 6799 BLOCK OF 14TH STREET NW,397104.38,144885.62,4,4A,4,401,Cluster 17,001804 1,001804,Precinct 61,38.9718843142,-77.0334149391,,2024/02/22 21:06:00+00,2024/02/22 21:52:00+00,491232668,
-76.9445925318158,38.8983797854963,24030930,2024/03/04 20:27:55+00,EVENING,GUN,ROBBERY,4000 - 4199 BLOCK OF GRANT STREET NE,404806.563874413,136726.038748313,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.898371996,-76.9445902659,,2024/02/28 20:29:00+00,2024/02/28 21:00:00+00,491232683,
-77.0327316492114,38.9392172536921,24012992,2024/01/26 23:27:46+00,EVENING,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF 14TH STREET NW,397162.49,141258.39,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 47,38.9392094588,-77.0327293531,,2024/01/26 22:10:00+00,2024/01/26 23:02:00+00,491232686,
-77.0028054634758,38.9025226044433,24013125,2024/01/27 03:27:23+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF K STREET NE,399756.85,137184.47,6,6C,5,501,Cluster 25,010602 3,010602,Precinct 144,38.9025148158,-77.0028031789,,2024/01/27 02:20:00+00,,491232687,
-77.0327321588336,38.9295246790098,24022823,2024/02/13 20:54:17+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,,,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/02/13 19:05:00+00,2024/02/13 20:16:00+00,491232689,
-77.0799396241634,38.9483648501849,24420891,2024/03/07 18:22:25+00,DAY,OTHERS,THEFT/OTHER,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,393070.63,142276.38,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9483570552,-77.0799373128,,2024/02/29 20:00:00+00,2024/02/29 20:05:00+00,491232715,
-77.0288590138003,38.8998221507994,24000681,2024/01/02 11:48:38+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF H STREET NW,397496.85,136885.09,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8998143637,-77.0288567213,DOWNTOWN,2024/01/02 11:26:00+00,2024/01/02 11:28:00+00,491232801,
-76.9822118815514,38.8971287894686,24009741,2024/01/20 18:51:17+00,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,511 - 608 BLOCK OF 16TH STREET NE,401543.27,136585.86,7,7D,5,507,Cluster 25,007901 4,007901,Precinct 81,38.8971210012,-76.9822096037,,2024/01/20 17:01:00+00,2024/01/20 18:30:00+00,491232814,
-77.0319533971768,38.9175628337259,24021298,2024/02/10 21:19:24+00,EVENING,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF 14TH STREET NW,397229.12,138854.54,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9175550432,-77.0319511026,,2024/02/10 20:31:00+00,2024/02/10 21:19:00+00,491232816,
-76.9973177372149,38.8851420886596,24023394,2024/02/14 22:10:04+00,EVENING,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2024/02/14 20:35:00+00,2024/02/14 21:30:00+00,491232817,
-77.0270384114793,38.9224355079089,24014014,2024/01/28 19:41:17+00,DAY,OTHERS,ROBBERY,CLIFTON STREET NW AND 11TH STREET NW,397655.51999578,139395.31001479,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 37,38.9224277163,-77.0270361182,,2024/01/28 18:37:00+00,2024/01/28 18:55:00+00,491232847,
-77.0327282639862,38.9466671997668,24002381,2024/01/05 18:17:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF 14TH STREET NW,397163.08,142085.4,4,4E,4,404,Cluster 18,002501 2,002501,Precinct 48,38.9466594034,-77.0327259674,,2024/01/05 17:32:00+00,2024/01/05 17:40:00+00,491232922,
-77.0400710551064,38.9155816512771,24032402,2024/03/02 20:21:51+00,EVENING,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF T STREET NW,396525.04,138634.89,2,2B,3,301,Cluster 6,004201 3,004201,Precinct 141,38.9155738614,-77.0400687581,,2024/03/01 04:30:00+00,2024/03/01 14:30:00+00,491232945,
-77.0273382908621,38.9758097543591,24036233,2024/03/10 19:57:53+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF DAHLIA STREET NW,397631.29,145320.34,4,4A,4,401,Cluster 40,010300 1,010300,Precinct 62,38.9758019519,-77.0273359942,,2024/03/05 22:00:00+00,2024/03/09 21:32:00+00,491232986,
-76.9900584303602,38.85847262438,24007009,2024/01/14 20:03:03+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,2627 - 2699 BLOCK OF STANTON ROAD SE,400863.07,132294.63,8,8B,7,703,Cluster 37,007406 1,007406,Precinct 118,38.8584648442,-76.9900561524,,2024/01/14 17:20:00+00,2024/01/14 19:20:00+00,491233013,
-77.0664666196175,38.9492619538413,24037491,2024/03/12 11:33:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4530 - 4599 BLOCK OF CONNECTICUT AVENUE NW,394238.61,142375.03,3,3F,2,203,Cluster 12,001301 1,001301,Precinct 138,38.9492541582,-77.0664643124,,2024/03/12 10:02:00+00,2024/03/12 11:15:00+00,491233015,
-76.9958555665263,38.8845521264952,24002260,2024/01/05 14:21:51+00,DAY,OTHERS,THEFT/OTHER,700 - 749 BLOCK OF PENNSYLVANIA AVENUE SE,400359.78,135189.61,6,6B,1,107,Cluster 26,006600 2,006600,Precinct 89,38.8845443413,-76.9958532852,CAPITOL HILL,2024/01/04 20:00:00+00,2024/01/05 02:00:00+00,491233027,
-77.0710389095279,38.9196743674304,24009616,2024/01/20 08:03:26+00,MIDNIGHT,OTHERS,THEFT/OTHER,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,393839.71,139090.85,3,3B,2,204,Cluster 14,000400 2,000400,Precinct 12,38.9196665779,-77.0710366027,,2024/01/20 07:00:00+00,2024/01/20 07:30:00+00,491233029,
-76.99258129934,38.9182640323966,24037325,2024/03/12 00:40:32+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,400643.56,138931.92,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9182562402,-76.992579017,,2024/03/11 23:46:00+00,,491233036,
-77.0288537645151,38.9056546123892,24000229,2024/01/01 19:26:34+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF M STREET NW,397497.51,137532.54,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,38.9056468241,-77.0288514716,,2023/12/31 14:13:00+00,2023/12/31 16:04:00+00,491233039,
-77.0441489691382,38.9093726239182,24037184,2024/03/11 20:21:30+00,EVENING,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2024/03/11 20:01:00+00,2024/03/11 20:23:00+00,491233054,
-77.0257827826951,38.9420875938669,24008915,2024/01/18 22:13:32+00,EVENING,OTHERS,THEFT/OTHER,4200 - 4205 BLOCK OF KANSAS AVENUE NW,397765.02,141576.83,4,4C,4,404,Cluster 18,002501 1,002501,Precinct 48,38.9420797981,-77.0257804886,,2024/01/18 20:20:00+00,2024/01/18 20:25:00+00,491233093,
-77.0308598274689,38.922436903355,24011150,2024/01/23 15:34:59+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CLIFTON STREET NW,397324.14,139395.57,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,38.9224291118,-77.030857533,,2024/01/23 14:41:00+00,2024/01/23 15:35:00+00,491233107,
